review,label
"Depression: ""Awesome medicine, changed my life! Love Love Love it!""",positive
"Depression: ""I am in college and finally started to get help for my depression and anxiety. My counsellor sent me right to the health center when I told her my symptoms because they were both so bad. I was severely depressed, suicidal, and had severe anxiety. They put me on lexapro for the quick results. I took it the next morning and was taken to the hospital by ambulance in the middle of class because of a severe anxiety attack. I had never had one before and it was terrifying. I do not blame this medicine but don&#039;t be afraid of something that may take longer. Lexapro just didn&#039;t work for me. I now take Zoloft and have no problems. Just be cautious.""",negative
"Anxiety: ""I was prescribed this medication when I suffered a severe anxiety attack. I had mild attacks before, but I honestly thought I would die that day. 
I took one pill and it knocked me out for 12 hours! I was sitting in class a week later and I felt another anxiety attack coming on so, remembering what happened with the last pill, I bit the pill in half and took the smaller piece. It knocked me out for 8 hours!!! Good thing I didn&#039;t have to work that day! I have never taken anything for my anxiety previously but I wanted to get my attacks under control. I discovered meditation works best! If you have never tried it...find a local class and sit through it!! I promise it will help you find the peace you are seeking!!""",negative
"Depression: ""I was on Zoloft for 8 years and my doctor first tried to ween me off that and put me on Effexor.  It was miserable.  I am sure some of it was related to the withdrawal from Zoloft, but I was eventually able to transition to Lexapro without the same problems.  This medicine made me extremely nauseous.  I had a horrible headache and was so depressed my family cried from being around me.""",negative
"Anxiety: ""My doctor recommended this for my pre-menopausal symptoms as well as anxiety.  At first I was thrilled with the results but about 3 months into it I realized the insomnia was not worth it.  I have sleep apnea so this medication was not a good choice for me. My doctor increased the ambien dose and that wrecked havoc with my system.  I have stopped taking both and hope to feel better soon.""",negative
"Pain: ""This medication is prescribed 10/350mg up to 4 times per day - or as needed.  I normally take it 3 times per day.  It is the only medication that has not caused stomach bleeding problems as aspirin did; has not caused liver damage as Tylenol did; and has not caused kidney necrosis/nephritis as Advil did.""",positive
"Depression: ""I was put on Abilify a month ago. I have always been manic/ depressive. I suffered post traumatic stress in Iraq in 2007. {I said NOTHING and am still serving as a National Guardsman}. I work law enforcement during the week. I USED to sleep all day on my first day off, it was a struggle to do ANYTHING on my second day off. Since I have been on Abilify my life has done a 180 degree turn. I feel so much better. I get up and face the world every morning at 6-8 am. I feel like a new person.""",positive
"Depression: ""My PCP prescribed Serzone for me after I described typical symptoms of depression. As an RN I didn&#039;t want to feel &quot;medicated&quot; &amp; never did. This medicine gave me back  myself. I was on it for about 4 yrs then switched to Paxil for about 2 yrs and then taken off all together. I haven&#039;t been on any medicines for depression in 7 yrs as my divorce is long over &amp; I am well healed - Amen! I would recommend Serzone   regular lab work &amp; doctor&#039;s care. Also, talk therapy helps too!""",positive
"Anxiety: ""IF you use this drug JUDICIOUSLY, it can a God send.  I take 1 mg 3 to 4 times a week, never passing 5 (and rarely hitting 5).  99% of the time I take it right at bedtime to get a bomb sleep.  The next day, the world is beautiful.  I am lucky; I can feel the drug working for 13 hours every time.  And when it wears off, I still feel superb.  I am a better person with this inexpensive medication in my life!

I have been taking ativan for 10 years.  The routine above has been consistently done for 3 years.  Consider a low dose SSRI; I have been taking 10 mg of Cipralex/Lexapro for 18 months.  I wish I had this figured out years ago!  Good Luck.""",positive
"Anxiety: ""Hello again everyone! I have been on Paxil now for 9 weeks and it has still been a very beneficial addition to my life. I&#039;ve started to feel like the real me now. I don&#039;t feel subdued or Zombied out like some people report. I started on 10mg then my Dr. moved me to 20mg about 2 weeks ago. The only main side effect I&#039;ve had in transitioning to the higher dosage was severe mania for the first couple of days. It wore off significantly as the days passed. As for the weight gain that &quot;Paxil causes&quot;, I think it&#039;s just that I&#039;m not so anxious to the point of nausea and disgust in food. I love eating and enjoy my food again! My biggest positive in Paxil is that my generalized anxiety is SEVERELY reduced. Panic attacks are down 85% and I feel great!""",positive
"Depression: ""I was depressed and sad with no motivation. I had suffered several losses and could not seem to recover. Developed anxiety.  I just wanted to be my carefree busy self again. My Dr gave me 100mg Welbutrin.  I took it for a few weeks and felt just weird, not better.  My Dr suggested I double the dose.  ! I took 200mg and immediately felt suicidal. My bf had to restrain me from jumping out the window or slicing my throat. The mist awful feeling of my life. But I learned that compared to that feeling, I wasn&#039;t that depressed and I went on trazadone for sleeping issues. Helped greatly. As  well as strenuous exercise an hour a day.  I&#039;m sure some meds work, but I feel as if you are playing Russian Roulette with your life.""",negative
"Anxiety: ""I am on meds for depression and they&#039;re working. Thank God. Anxiety is an issue,  so my psychiatrist prescribed gabapentin,  300mg. The suggested dosage is one, 4x per day. I don&#039;t do that but instead take it when I&#039;m feeling anxious and it works like a charm. Plus it helps me fall and stay asleep. Am hungrier but I can control that. Great medication.""",positive
"Pain: ""I am 27 years old I have had kidney stones while in labor had a c-section and was diagnosed with cluster headaches the most severe pain you will ever know but my chronic back pain takes the win. Those pains go away I might be in excruciating pain for a couple of days put my degenerate disc disease, sciatica and adult scoliosis is none stop pain my doctor prescribed me gabapentin 300mg 3&times; a day but I been on it for 2 months now and all it does is make me want to sleep has not taking any pain away and I have 2 kids I can&#039;t sleep all day even know my pain makes me want to stay in bed I can&#039;t.My doctor has done the epidural steriod injection no relief but galabpentin just gives me bad side effects.""",negative
"Anxiety: ""last 15 tears of taking Klonopin have been a total improvement of my quality of life. and an improvement in anxiety to the point where I am like the friendliest guy in town so to speak. where as before taking Klonopin I had severe social  phobia . as a result the stress was definetly related to making me get cancer at 40 years of age. it works. buspar and all the other more popular anti anxiety meds did not work and I don&#039;t want to stop taking Klonopin.     William P.""",positive
"Pain: ""The Mylan Lidocaine 5% Patches are horrible... not only do they not help with the pain, but they are very stiff once you put it on and when you try to take it off it rips the hair out of your back! It horrible will never use another one again!!!""",negative
"Pain: ""I&#039;ve tried Tramadol 50 milligram tablets prescribed by my physician all that is so hyped up Tylenol that does no damn good except make your kidneys and liver work harder. It&#039;s a bunch of rubbish why can&#039;t they just prescribe what we need and take less of it and not have as many problems.""",negative
"Pain: ""If I take one 8 hour pill before getting up in about a half hour I am good to go for the whole day. I have osteoarthritis.""",positive
"Pain: ""I first reviewed this in November 2010, (see past comments). I have since had ALIF surgery (anterior multi level fusion l-3, 4 and 5), and am feeling better everyday. I have been prescribed every painkiller in the book for the past year and a half, nothing provides the pain relief with minimal side effects that Nucynta does. Nothing. In the hospital I was injected with 2mg morphine every 3 hours plus oxycodone every 4 hours and was a complete zombie. Left the hospital, took 100mg Nucynta and received the same relief with no ill effects. It&#039;s been 2 weeks. Now taking 50mg 3x daily.""",positive
"Depression: ""I have had depression from age 12 and am now 40. I have used all SSRI&#039;s, Welbutrin, Effexor, etc., but would have to quit each one due to various side effects. Buspar &amp; Xanax helped but weren&#039;t strong enough. I was fed up! So I quit all depression medicines for 3yrs (not advisable!). I became more depressed than I had ever been in my life. I went back to a doctor and he put me on Viibryd. I was sceptical! But he explained how it was different. So I tried it. I used the gradual dose increase and I had bad nausea but it did eventually pass as long as I took it with a high protein breakfast. That was my only side effect. I have been on it for over a year and have never felt this well! I do get withdrawal symptoms if I miss a dose but to me it&#039;s still worth it!""",positive
"Depression: ""I have taken Effexor on and off for nearly ten years for depression and anxiety brought on by a sudden traumatic situation.  It took a week or so for the side effects to disappear when I first started.  I felt so well that I weaned myself off it which took at least a week with side effects.  I have done this twice thinking I was very well and able to cope which I do when I take the medication.  However, I have come to realize that I need to stay on it and my husband now understands that it keeps me well, happy and balanced.  If I miss a tablet I feel quite nauseous and a bit unbalanced even though I only take 75mg once a day.  I have come to realize that there a lot of people out there, including many high profile people who need Effexor.""",positive
"Depression: ""I had slight depression I was told by my councillor, she had put me on this medication to try and help lift my mood while still having meetings for the councilling! Within 2 months I was down to the lowest I had ever been and attempted suicide, a few weeks after I decided to take myself off the medication as it was making me worse, I have been so much happier than I ever was while on that medication, it is such a dangerous drug not to be used for mild cases as it makes it worse in my opinion.""",negative
"Depression: ""I have been taking different medicines for depression for the last 20 years.  I have tried almost everything and Wellbutrin is the only thing that has even helped me.  I have noticed only a very minor improvement but it is better than no improvement.  I was advised to take Cymbalta with it.  Even with my insurance, it still costs me $50 a month!  I tried it for 3 months with no noticeable change.  I can&#039;t afford to waste money on something that may or may not work.  I figured for that much money, this drug should be very good.  At least the Wellbutrin only costs me $10 a month and I do get some noticeable help from it.""",negative
"Depression: ""Great medication, worked like magic for me.  However, the major side effect that makes me stop it is the weight gain aspect.  It makes me eat all the time and have cravings to sugar all day long.  I have been on and off Remeron for the last 5 years and the only reason that I am off it is the weight gain.  I have tried many many medications but nothing worked for me.  Remeron is the only anti-depressant that gives me back my life.""",positive
"Anxiety: ""Took about 10 minutes to kick in. Felt like a total zombie all night, I was completely useless. The next day I was dizzy. Boo, atarax!""",negative
"Depression: ""Normally I only peruse these listings, but this time I thought I owed it to all my fellow readers to give a detailed review.  I began taking 10mg methyfolate around 10 days ago at the urging of my father, who, for obvious reasons, shares a very similar genetic predisposition toward depression and anxiety.  The results?  All I can say is wow.  Within 1 day, I felt like my internal motor that had been idling along at a 5 out of 10 had been turned up to a 10 for the first time in a long time.  I had more energy, clearer thoughts, happier disposition, appetite and libido returned full force.  My only regret is not trying this stuff sooner.  If it feels like nothing has ever really solved the problem before, please try this.  It&#039;s a miracle.""",positive
"Depression: ""Hi, I&#039;m a recently divorced dad with 3 children. My entire life was turned upside down and inside out. I lost all my friends, went from being financially secure to having a 500k mortgage at the age of 47. I was living in total darkness and totally dysfunctional, finding faults, especially in my current partner and her children. My self esteem was non existent. I&#039;m taking Lexapro 10 mg a day and now I feel like I could carry the entire universe on my shoulders and could concur the world.""",positive
"Depression: ""3 weeks in and I&#039;m loving it. I&#039;ve lost 2kg and not as hungry at meal times. My side effects were: thirsty, couldn&#039;t drink enough, one night couldn&#039;t sleep for 24 hrs. Couple of nights later and I was up for 26 hrs! Everything has settled down now and I think this medicine is fantastic. I have so much MORE energy and sleeping so much better.""",positive
"Depression: ""I love Cymbalta! I take it with 150mg of Wellbutrin XL. I am on 30mg at this time and in another week my Dr. wants me to up it to 60mg. I finally feel happy and have lots of energy. Combined with the Wellbutrin I have not gained any weight. Life is finally good again.""",positive
"Pain: ""Have battled post traumatic osteoarthritis for years. Over the counter medicines not too effective and I have been through all of the other classes of prescription pain relievers. My doctor prescribed Nucynta (synthetic opioid), made me feel tired and most of the pain was still present. Finally switched me to Percocet, it is absolutely amazing. Although there is some pain occasionally for the most part it is gone and I have much more energy and my depression has lifted. I have also found that most doctor&#039;s resist prescribing it and take you through round after round of various pain medicines. With Percocet, I found that it works and I can finally take control of my pain. My days are filled with more vitality and enthusiasm.""",positive
"Anxiety: ""My body was wrecked with anxiety and depression. I thought I was going to lose my mind .Five days days on paxil and I&#039;m a new person""",positive
"Pain: ""I have been in pain every day for the last three and a half months due to automobile accident and spondolysis. The pain landed me in the emergency room a couple of times.  My primary put me on this yesterday, and I slept last night. I can feel my injury this morning, but it doesn&#039;t hurt and a pain free day is a fabulous thing. I&#039;m going to hug the doctor the next time I see him.""",positive
"Anxiety: ""Completely takes away my anxiety but distorts my memory a bit.""",positive
"Anxiety: ""I have severe anxiety and this drug made me depressed to the point of hurting myself and thinking about suicide. I&rsquo;m not a depressed person, I&rsquo;m usually a happy go lucky person. Everybody reacts different but that was the worst 3 weeks ever.""",negative
"Depression: ""Day 9 of Trintallex. Have seen glimpses of normality but have still been highly unstable and dysfunctional. Side effects include: little bit itchy skin, headache, ringing in the ears, agitation/hyperactive at times. I know I&#039;m early in the process.... This is extremely difficult. I&#039;m considering getting the DNA testing to find a more suitable med if I don&#039;t see harsh improvements in the next couple of weeks.""",negative
"Anxiety: ""I love buspirone for anxiety attacks I&#039;m on 15mg three times daily, I have taken nearly every medicine for anxiety there is but this one is the jackpot not a single attack since a week after I started taking it.. Big 10 stars I know Med&#039;s work different for others but this is the good one zero side affects I don&#039;t know I even take it except I&#039;m not freaking out ...""",positive
"Anxiety: ""I have had high anxiety disorder for as long as I can remember...I have taken many things for it and the only relief I get from it when it is unmanageable by meditation is ativan...I was recently prescribed vistaril and after 8 days and serious side effects have stopped taking it.  I have arythmias and this medication made them worse. I would not recommend this for a gone with any kind of heart issues.. .bad drug""",negative
"Pain: ""I feel the need to add my 2 cents here. For YEARS I was unable to live a &#039;normal&#039; life - spending most of the time in bed due to Derkums Disease and severe arthritis. Moving was painful and even the shortest trips left me in tears. I was given Nucynta, Dilaudid, Lortab, just to name a few. Oxycodone was prescribed and it truly changed my life. I am now able to take walks and do light excercise, yard sale and go to church! I do not understand the negative press about this medicine, I have never felt &#039;funny&#039; or different. I just do not hurt like before. I consider this a life-saving wonder medicine!""",positive
"Depression: ""I was so depressed and I started this medicine without expecting that after 15 days I  am like I&#039;ve taken ecstasy. I am full of energy I don&#039;t hesitate to be myself! I love being my self actually! I&#039;m not thinking anymore about cocaine, weed and stuff like that cause that was the main reason that I needed a doctor!  THANK U PROZAC""",positive
"Depression: ""I was under severe anxiety and depression from intolerable conditions at a hostile job for years until I was so sick their antics pushed me to go. I then went into a deep depression sleeping a ton having lack of energy feeling like nothing was ever going to be right again. I withdrew myself from family, friends and activities. I finally decided to go on Wellbutrin XL after talking it over with my psych because I have multiple health problems and couldn&#039;t take other kinds of antidepressants. It saved my life. No weight gain. I&#039;m focused alert not depressed happy and have a job again. I am visiting family and friends too. Not sleeping a lot anymore. Try it.""",positive
"Depression: ""Zoloft has been a life saver for me. I honestly don&#039;t know how I would&#039;ve gotten through the past year without it. I had anxiety and depression, but after I started taking Zoloft, I was finally starting to feel myself again and my headaches have gone away. If you have moderate to severe anxiety and depression, I would highly recommend this. It truly saved me.""",positive
"Pain: ""Not only did it not touch the pain, the side effects were worse than the pain I was in!
NEVER will use it again! Horrible stuff.""",negative
"Pain: ""Was getting severe migraines.  Tried aspirin and Motrin.  Both didn&#039;t work at all.  I needed something stronger.  My doctor then prescribed Sprix nasal spray.  She told me to spray to the outer part of my nostrils and to only breathe through my mouth (do not breathe through nose or sniff otherwise you will feel a burning sensation like others I&#039;ve read on here).  I did exactly on how she instructed and AMAZINGLY the migraine was gone in 5 minutes. And there was no burning sensation at all.  I love Sprix.  It&#039;s now my go to medicine to relieve my migraine.""",positive
"Pain: ""Super effective and VERY strong.  It&#039;s the only medicine that I&#039;ve nodded to period.  Use for bad pain with care. It works wonders, instantly.  Couple of sprays and you&#039;re just fine (totally crushed...but not feeling the pain).""",positive
"Depression: ""I was on Prozac and felt tired all the time, still depressed and no sex drive. I thought maybe the dose wasn&#039;t enough and I was going through menopause, but the doc put me on Wellbutrin. I&#039;m with the person above, I cannot believe in one day I felt better. I thought it was in my head. I made phone calls I would avoid because of anxiety, I got things done instead of sleep and I felt so much happier next to my husband. Day two I woke up ready to start the day...completely the opposite of what I had been experiencing. Everyone is different and you just have to see what works for you. Prozac is in a different class and I just needed this antidepressant.""",positive
"Pain: ""I took Cymbalta 30mg for fibromyalgia pain and it was such a bad experience.  I took it with food at about 5:30 pm and didn&#039;t feel any side effects until later in the evening.  Did not sleep all night, was very restless with heart beating rapidly, feeling itchy and abdominal cramps.""",negative
"Depression: ""I took this medicine for a few days. The rage I had at all times was so intense it frightened me.  It made me have thoughts of hurting others to the point I could not work for fear of hurting people I work with. I had to board my cats to keep from hurting them.  I have been off this drug for a year but now when I try other anti depressants the rage seems to come back.""",negative
"Anxiety: ""I did not like this medication nor do I recommend it.
 I don&#039;t know if I was taking a low dose or a normal dose but I was on 10 mg twice a day. That medication made me feel very tingly, I felt like a rubberband that was stretched pulled, this was a daily feeling, it was scary. 
 I also had feelings of not being able to control myself. For example when washing dishes I felt that I was out of control. So I hurried and washed dishes.
 I took this medication for about 2 months, I stopped taking it. I will never again take it again.
 What did help me with 95% of my anxiety attacks was to stay away from sugar and flour products. Now I rarely have anxiety attacks. More Protein!""",negative
"Anxiety: ""I have suffered with severe anxiety and panic attacks, which manifested itself into not sleeping.  I literally stopped sleeping for several days.  Ended up in the ER a couple times and at the doctors all that week and finally had to be admitted to a mental health facility because nothing they were giving me was working.   I literally thought I was going to die.  After 9 days they finally found something that helped me sleep.   It was a combination of Doxepin 100mg, Xanax, Tramadol (which soon switched to Benadryl)  and Ambien.  These drugs gave me my life back and slowly restored my sleep cycle.  After a year or so I was weaned off the Ambien and then the Benadryl, so now I just take the Xanax &amp; Doxepin (now lowered to 50mg).  Amazing.""",positive
"Depression: ""In 2003 I started on (brand name) Celexa 5 mg a day for anxiety and depression. Within a week I started to feel almost a magical feeling of well being and a nice calmness within myself. The world looking brighter and so much better. For once in my life I felt that the hole in my soul was healing. No more anxiousness and crying most of the time and no more waves of horrible emotional pain. I gradually worked up to 10 mgs a day and now I am on 20 mgs a day. I did have a headache, nausea and loss of appetite. They went away. I gained weight but was feeling so much better. I tried generic Celexa for almost 1 month and I felt irritable-like a dark cloud descended upon me. It is not the same as the Brand. """,positive
"Depression: ""Whatever it takes get on Viibryd today. Talk your doctor into a diagnosis that meets the general indication for this medicine and watch all your symptoms (real, imagined, and subtly feigned) of depression, anxiety, and many other axis 1 psychiatric disorders disappear like magic. Viibryd is totally awesome.""",positive
"Anxiety: ""Takes away the anxiety.""",positive
"Depression: ""I started on 10mg and I&#039;ve been on it for one week now. It makes me feel a little slow so I cut it in half and take one half in morning and the other half at lunch. I&#039;m going to keep this routine up for a little while and see how it works. So far I like Viibryd because it doesn&#039;t make me feel lethargic like Lexapro.""",positive
"Pain: ""I have been on oxycontin for 6 years now.  I take 20mg 2 x a day along with a couple of other medicines. Before oxycontin, I was on 14 or more prescriptions that didn&#039;t work. I was ready to give up.  Now, my pain from Fibromyalgia and chronic fatigue along with several surgeries is tolerable. Every now and then I forget to take my oxycontin in the morning and my body reminds me what life would be like without it.  I don&#039;t know what I would do if it was ever pulled from the market.""",positive
"Depression: ""This medication is amazing! After 3 days of being extremely sick, I started to feel amazing, I am now 1 month into it and am so happy all the time and have no depressive thoughts at all. It kind of blocks out any sad thoughts. Works perfectly for me.""",positive
"Depression: ""Pristiq is awesome so far.Don&#039;t reject it bcs it is nearly identical to Effexor. Effexor caused extreme sweating.I would stand in front of a forceful fan while dressing, and still be drenched!My doc told me I might not have that with pristiq and I don&#039;t! I am just over 6 weeks, and it took a full 4 weeks to kick in.The first couple of days I felt great, calm and happy, and got hopeful, but then slid back into the dark place.But I kept going and at 4 wks I suddenly one day woke up and started planning fun outings for my teen, after months of sofa lounging.  100mg, F, 56, 135lbs.Tried prozac (allergic), paxil (weight gain), effex (sweating), lexapro (out of dark place, but flat).I hear it&#039;s hell to stop, but I&#039;m not going to stop. Why wld I?""",positive
"Pain: ""Took tramadol for 15 years for a ruptured disk ,I had sooo much pain the last three weeks I was considering suicide !!!! These were all of my symptoms 
Face swollen some mornings 
Hands swollen.  Feet itch, bruise easily, lack of concentration, memory problems, hair loss
Neck aches at base of skull
Bad headaches And head itches 
Weight gain,  Dry skin dry hair 
Cold intolerance,Lack of energy 
Muscle cramps / burning 
Loud Ringing in both ears
Neck feels like I am choking 
Running into things a lot 
Dizzy almost pass out do black out about once a year or so 
Blurry vision ,Can&#039;t take deep breath in ,Hurts my insides to process food
! Had blood test said thyroid was not working. STOPPED taking tramadol and 24 hrs later ALL symptoms are GONE!!!!""",negative
"Depression: ""I just dropped in on the internet to see if their was something &quot;better&quot; or maybe &quot;newer&quot; than my Effexor, but after several sites I know I&#039;m still in good hands. I&#039;ve been on 150mg Effexor, or venlafaxine, for more than ten years and I&#039;ve lived a normal life since the right-medication-finding game. Yes, the withdrawals within 24 hours are dizziness so bad you shouldn&#039;t drive, but I&#039;ve asked my doctor to write a second prescription for the non-xr version in half strength and I keep that filled for emergencies, or it&#039;s open to fill in another city if I have to fill it unexpectedly. Or if I miss my dose and need it to kick in immediately""",positive
"Pain: ""The patches work wonders for my back pain. I put one on and 10 to  20 minutes later I have no pain for the next 12 hours!""",positive
"Anxiety: ""After 4 LONG years of &quot;experimenting&quot; with Lexapro, Paxil and benzos on and off with my regular MD, I decided to see a Psychiatrist that&#039;s very popular in my city. I told him my symptoms and that I was also going through Ativan tolerance withdrawal. He prescribed me Remeron and agreed to wean me off the Ativan properly. I don&#039;t know why my regular MD didn&#039;t try this miracle medicine on me! GRR!! This changed me overnight. It has STOPPED my nervous stomach and I&#039;m eating again. I sleep good too. A few side effects would be the flashing lights you see when you close your eyes the 1st night I took it, and restless legs and vivid dreams but those are slowly disappearing. This medicine has helped me drastically.""",positive
"Depression: ""Works fantastic! No more depression or anxiety!""",positive
"Anxiety: ""My dr added buspar twice a day while on lexapro already. Took for about a week. Every time I took it about an hour later all I wanted to do was kill myself. It would go away for a while and then once I took it again, the same feelings came back. Took it for about a week and stopped after I couldn&#039;t take the feelings anymore. Feelings stopped immediately. Would never try this again.""",negative
"Anxiety: ""I dealt with troubled sons. One did 12 years of Angola La State Pen. He came to  worked for me for some years. Was extremely stressful to deal with an ex-convict in weather in construction bricklaying business. A bit later my youngest Son moved out. He got with awful drug addicts. Did Meth, Coke, Vodka. Tore up apartments, his own house fora sum of $32,000 coming off meth. He did $10,000 damage on a 1999 super Dodge Dakota.  Lorazepam saved my life. I&#039;m a 225 lb man, 76 years old. I started 20 years ago. Worked for me in 30 minutes, I felt calm and hope come over me. I take 2mg morning and night.  Why would I care if this addiction makes me feel good. You shouldn&#039;t care either if this addition helps you cope. It&#039;s a miracle drug. Thank God!""",positive
"Pain: ""I&#039;ve been in severe pain for about 8 years and I&#039;m only in my early 30&#039;s. Have been told by too many doctors that I have fibromyalgia but cannot function on Lyrica. Been on Oxycontin 60mg twice a day for almost 3 years now. I was able to work and take care of my child. But lost insurance and can&#039;t pay the for Oxycontin. So I haven&#039;t been able to work. """,positive
"Depression: ""Titrated up to 40mg over two weeks and then tried riding it out for another couple of weeks. Eventually I could not take another day and discontinued the medication. Not only did I not experience relief, but I feel my symptoms worsened while taking Viibryd. I was more irritable, restless, angry, upset, and anxious than I had ever been in my entire life. Also experienced a lot of nausea and headaches""",negative
"Depression: ""I&#039;ve been depressed for about 14 years. I was on Wellbutrin along with Cymbalta. I was doing welI, but sleeping a lot. My NP suggested Trintellix. She weaned me off of Cymbalta and started me on 5 mg of Trintellix for a week, then upped to 10 for 2 weeks, then started on 20mg. I immediately started having terrible mood swings, with anger and irritability. I have since gone back to 10 mg, however,  I cry at the drop of a hat, I have no energy, I have muscle aches and I have a terrible neck ache. My anxiety level has been thru the roof and I have no appetite. I believe this medication has also given me diarrhea. This medication is horrible.""",negative
"Anxiety: ""This is great. It stops 98% of hot flashes, stops mood swings. Have been taking this for 1 year.""",positive
"Anxiety: ""I live in the UK where it is virtually impossible to get Xanax (or any benzodiazepine) so I am very lucky to have found a good doctor to prescribe it. I am 25 years old and the last 14 years of my life were a living hell. I have BPD and a very severe anxiety disorder that left me having multiple daily panic attacks, breakdowns and even suicide attempts. Every doctor told me in the UK we get talking therapy and an SSRI for anxiety, but never benzo&#039;s. So I suffered on for years and years until 4 months ago I found a Dr who prescribed me Xanax (Alprazolam) 0.5mg 3 times a day (1mg if needed) and it is a miracle drug to me. For the first time in my life, I live without the constant, crippling anxiety. I HIGHLY recommend this med.""",positive
"Depression: ""Have been on a cocktail of Prozac, Wellbutrin, and Cymbalta for several years for both depression, anxiety, and chronic back pain with GREAT success. Just recently I started to notice I was becoming very short tempered, easily aggravated, and irritable. My Psych gave me .5 mg of Ativan, but also decided to wean me off my Cymbalta 60 mg. The Ativan helped me immensely. Unfortunately,within 2 weeks without my Cymbalta my depression returned, I was sleeping all the time, and worst of all I felt like I could eat everything in the kitchen and still be hungry! Gained weight so quickly,and had no ambition whatsoever. I am now on my 3rd week back on Cymbalta and feeling almost back to normal thankfully! When you find what works for you, stick with it!""",positive
"Depression: ""This medication  has changed my life and probably saved my marriage. I can think clearly function effectively and my anxiety is controlled. I can now enjoy all the things I used to . I have had depression and anxiety for most of my life , I am on 50 mg at the moment which seems to suit me perfectly. But there is scope to increase if necessary.""",positive
"Depression: ""I really want to get off this drug I never get headaches but since taking this drug I have been getting them, severe heartburn and nausea, overall feeling really bad every day. Had the worst anxiety attack I have ever had scared the hell out of me. I have never felt so hopeless, worst drug I have ever used never again.""",negative
"Depression: ""I was on Effexor for almost 2 years starting on the lowest dose til I was just about on the highest - then my doctor decided to try something else as this one wasn&#039;t working anymore - I was really hard work coming off them""",negative
"Anxiety: ""My story is really long and complicated. I was originally on Xanax and all it did was make me sleep. Switched doctors because my original doctor wouldn&#039;t switch me off the Xanax. New doctor prescribed me Lexapro. I was upset at first because I didn&#039;t feel I needed it, I thought Lexapro was an anti-depressant and I wasn&#039;t depressed.. About a month after I started taking the Lexapro I felt amazing! But then I lost my health insurance so they put me on Paxil. I miss my Lexapro! It was the best.""",positive
"Pain: ""I have been suffering for years with my lower back and degeneration disease in lower back. I have been on everything imaginable from Lortabs to Roxicodone. Today I was given 100mg Demerol along with Lortab 10&#039;s. I feel like I&#039;m living now instead of just existing!""",positive
"Depression: ""Celexa has changed my life in 5 days!  Thanks to a doctor who finally understood what was wrong with me after suffering excruciating physical pain for at least 10 or more years.  I feel lIke a new person.  Have had more energy in the last 5 days than I have for 5 years!  Suffering from some insomnia but I am sure that will go away.  - 51 year old female""",positive
"Pain: ""A very effective pain medicine that you don&#039;t feel you have to go reaching for it all the time to get relief. I mean you can strictly adhere and take this responsibly per doctors directions. Not many pharmacies carry it, if at all so you will have to order it. That means bringing in your prescription to order it. It may take awhile but it is worth it, for severe pain. Just stick with a good oxycodone for other types of pain. This Levo-Dromoran lasts awhile and too much can cause respiratory depression.""",positive
"Depression: ""I just want to share my experience with Pristiq I had suffered depression since I was 15 and tried many antidepressants that made me hallucinate, gain weight and sleep all day. The day since my doctor changed my medicine to Pristiq my life has changed for ever I can safely say that my depression is completely gone. It also diminished my anxiety by 90%. I have absolutely no side effects no weight gain, tiredness, dizziness. On the contrary, it gives me energy, and I feel happy and calm all the time. I am more social, and I laugh and live life like I used to. Pristiq saved my life, and I know that for some people it may not be the best but if you are trying to look for a new antidepressant you should definitely try Pristiq.""",positive
"Anxiety: ""Works great for GAD.  I fought my feelings for years and just toughed it out.  I found myself drinking to ease my symptoms.  The drinking helped turn my brain off for the night, but the feelings just came back the next day.  Finally told my doctor about my symptoms and was prescribed Lexapro.  Within 48 hours the anxiety was dramatically reduced, no excessive sweating, mind racing, etc.  This drug is a god send.  10 mg works best for me, tried 20 but couldn&#039;t feel the difference.  Now just have to deal with the drinking.""",positive
"Anxiety: ""I have used Xanax for the past 15 years for moderate to severe panic and or anxiety attacks. Were it not for this drug, I am not sure what I would have done. It was and still is a God send. I only use it as needed as opposed to daily use. Two downsides are that it makes me drowsy and if I drink alcohol when I have taken it, I get very testy.  Don&#039;t drink and drive and don&#039;t drive while on Xanax.""",positive
"Pain: ""Oxycontin, gave me my life back. I have taken literally every pain medicine combination known to man. This medicine is the one that has given me my ability to walk again without pain. My case was a very bad coal mining accident back in 2006. I have had five knee and leg surgeries, both shoulders reconstructed and my hips operated on three times. So I lived a very miserable life until I was put on this medicine by my family doctor. All the doctors at the pain clinic I was going to had me on medicines like Opana or Fentanyl and lots more.""",positive
"Pain: ""Works within 20 mins and lasts about 3 hours.""",positive
"Depression: ""If it wasnt for tramadol I don&#039;t know what I would do....It saved my life point blank""",positive
"Anxiety: ""After taking many medications that were supposed to help with my anxiety, my doctor finally prescribed me Klonopin.  It works great, after only a few minutes I feel entirely better and it doesn&#039;t knock me out like the other medications did.  I can still function normally.  """,positive
"Anxiety: ""Im 18, and I&#039;ve never been on medications before... i have performance- and social anxiety. So when i went to my doctors and asked for something to help me survive my everyday life, he recommended Atarax. But i have been taking them for 2 weeks now with no effect what so ever... granted, they are only 10 mg and small as a breadcrumb, but i was at least expecting some effect from it. The only thing i felt was nausea and dizziness.... must say im quite disappointed """,negative
